name,rate,review_cnt,city,state,business_id,latitude,longitude,categories
The 7th Street Standard,4.0,88,Sacramento,CA,-lMNqPOhFfhfjLw9b_XL5w,38.579747165588316,-121.49842556660279," Cocktail Bars, Breakfast & Brunch, American (New)"
Tasty Dumpling,4.0,239,Sacramento,CA,Ryafs5fkEI5kNG_3KBlFvg,38.54048632996126,-121.48237198591232, Chinese
Paesanos,4.0,1800,Sacramento,CA,bPhWw-oOsrJRTEhnZZta2Q,38.573753,-121.483764," Pizza, Italian"
El Cora Birria,4.0,227,Sacramento,CA,xeHgKwdJQpVfhW0LMlhprA,38.524645,-121.41147, Tacos
Hawks Provisions,4.0,80,Sacramento,CA,7WactshMNe90mPU76a0whw,38.56637,-121.46779," Coffee & Tea, Bakeries, Sandwiches"
Bennett's American Cooking,3.5,173,Sacramento,CA,FRDeIDQ1K3xISBR13mpcjA,38.57381277962179,-121.41373214880785," American (New), Wine Bars"
Urban Roots Brewing & Smokehouse,4.0,876,Sacramento,CA,VBpR00rBHev0vguFUkXP9w,38.56543,-121.49406," Breweries, Smokehouse, Barbeque"
The Waterboy,4.0,944,Sacramento,CA,zCbjNyxVKWf5dGSHXr2osA,38.573153,-121.481208," French, Italian, Wine Bars"
Koja Kitchen Sac Town,4.0,239,Sacramento,CA,CpOZ8hBWOsAt8toIpxOWIg,38.57981,-121.49687," Cocktail Bars, Japanese, Korean"
Ten Ten Room,4.0,162,Sacramento,CA,S_-CrVmxEJcN0ATAmFtWUA,38.57995612419661,-121.49392839999999," Bars, Desserts, American (Traditional)"
Pure Soul Plant-Based Eats,4.5,254,Sacramento,CA,OHUEDiAHewhDwmbUqw7ILQ,38.56811791502088,-121.4333976," Vegan, Comfort Food, Soul Food"
Sac City Brews,4.5,128,Sacramento,CA,bGzr14clpPAj7zKCRTp9sg,38.5389853,-121.4345749," American (Traditional), Breweries"
There and Back Cafe,4.5,35,Sacramento,CA,FrMpujJKfwKzeO-xi_absQ,38.57923,-121.49272," Cafes, Tabletop Games"
Colo's Soul Food,3.5,107,Sacramento,CA,d9AtBkmw8j4ixK8tLH5aEg,38.610825,-121.448708," Soul Food, Seafood"
Meet & Eat,3.5,892,Sacramento,CA,rQ5g8k9Tb6sZ_HwY1z1Z0w,38.544330961336,-121.490512154996," Breakfast & Brunch, Salad, American (New)"
Red Beret Vietnamese Restaurant,3.5,201,Sacramento,CA,jatQwA4UTMMCHCs-APR7Zw,38.577398367040345,-121.48312426869963, Vietnamese
Pete's Restaurant & Brewhouse,3.5,112,Sacramento,CA,pN1yibUo4DYoeoxLP-dg-w,38.59547,-121.41606," Pizza, American (New), Cocktail Bars"
Gumbo King,4.0,101,Sacramento,CA,Tofc2RHTAw7zXuqVYFSnGQ,38.6072,-121.47635," Comfort Food, Soul Food, Seafood"
Vons Chicken,4.5,59,Sacramento,CA,wwb5jdeOng13of9olSSKYg,38.579531,-121.4159," Korean, Chicken Wings, Ramen"
Saigon Alley Kitchen + Bar,4.0,460,Sacramento,CA,N44umwMoxbx9SbY4WLXHIw,38.575263,-121.482721," Vietnamese, Seafood, Cocktail Bars"
Tres Hermanas,4.0,2672,Sacramento,CA,vrEtNkjFprEYuwSkaoSBIw,38.57369,-121.47456, Mexican
Dad's Kitchen,4.0,1516,Sacramento,CA,_MLKlqywivfRJNIkIOEBBA,38.550865,-121.489048," American (Traditional), Breakfast & Brunch, Comfort Food"
Satori Sushi and Teriyaki Grill,4.0,147,Sacramento,CA,ii--PAzeudpcQ6IUZ-LPOg,38.61309,-121.51838," Sushi Bars, Bubble Tea, Japanese"
Bali Kitchen,4.0,350,Sacramento,CA,ZhTWf3M85rXUUVCc6bxKmg,38.58226,-121.50647," Indonesian, Asian Fusion"
Twin Peaks,3.0,916,Sacramento,CA,55r8niBuNmah7tNfvW5W-w,38.5756304,-121.41594468," American (New), Sports Bars, American (Traditional)"
Kodaiko Ramen & Bar,4.0,387,Sacramento,CA,qNJkSxINP1yEZA-F5oaBsA,38.57974,-121.49726," Ramen, Bars"
Yard House,3.5,681,Sacramento,CA,rTGQCclq0oMM_5CkEYNnFw,38.5814146701191,-121.501557461377," American (New), Vegetarian, Bars"
Umai Savory Hot Dogs,4.0,69,Sacramento,CA,LH2Bs4ol9x_PiZj4X1M83w,38.59624,-121.39259," Asian Fusion, Fast Food"
Shoku Ramen Bar,4.5,182,Sacramento,CA,2neXsGm4rzjDl83nc0d3gA,38.5698153259529,-121.465546919277," Sandwiches, Ramen, Noodles"
Fogo de Minas,4.0,381,Sacramento,CA,SnNtKN4ErnhStDlBUxeJ5Q,38.61302,-121.51559," Brazilian, Steakhouses"
Sunshine Cafe,4.0,110,Sacramento,CA,_G7HksNkTDime1QcnOZylQ,38.5540977024588,-121.457462063754," Delis, Korean"
Taqueria Mi Raza,5.0,1,Sacramento,CA,BUcAwim-8GC_FRX_E83RrA,38.63635,-121.43041, Tacos
Sampino's Kitchen at Joe Marty's,4.5,412,Sacramento,CA,GkUGqBnXXV1ONNyk8UEDzQ,38.5617,-121.49382," Sports Bars, Italian, Sandwiches"
The Midway Bar and Grill,4.5,56,West Sacramento,CA,bPEalbYPMVGfveZo_jwzUA,38.58762,-121.51049," Bars, Salad, Sandwiches"
Daikon Korean BBQ,4.0,417,Sacramento,CA,pqofik_9XaT_e3JQNvla9A,38.63945,-121.498682," Korean, Cajun/Creole, Seafood"
Rock & Brews - Cal Expo,4.0,385,Sacramento,CA,j46vuWqC08U5tS-2VyfYLw,38.59428802084759,-121.42246451598103," Burgers, Beer Bar, American (New)"
Bear West BBQ and Soul Food,5.0,104,North Highlands,CA,OeDcblNc-8D145A6UxZmiA,38.67414660141189,-121.38333108276129," Barbeque, Soul Food"
Naija Boy Tacos,5.0,8,Sacramento,CA,3ofp7zrmyLMeeOztzBSHEA,38.582,-121.48522," African, Mexican"
The Porch,3.5,1814,Sacramento,CA,dXx0r2r4Bs0wSZhnEy1gYA,38.5762255270398,-121.482553370297," Bars, Southern, Breakfast & Brunch"
Cerveceria At The Shack,2.5,10,Sacramento,CA,pnbepzXblocnbofbgN_Kow,38.560466,-121.442673," Tacos, Burgers, Cocktail Bars"
OBA Kitchen,4.0,288,Sacramento,CA,_LddruymnmwjgrpKi6KwLg,38.547152,-121.452736," Poke, Japanese, Sushi Bars"
Che’s Urban Eats,4.0,55,Sacramento,CA,yZm77V1MHDHshVGyFoHRXg,38.569295680238646,-121.48744813959618," Argentine, Empanadas, Food Trucks"
Heat Shabu Fair Oaks,4.0,239,Sacramento,CA,cMKnMGNBIKyPUYk2mMj61Q,38.5738518021941,-121.400737278163," Do-It-Yourself Food, Japanese, Hot Pot"
Midtown's Cantina Alley,4.0,1204,Sacramento,CA,Ls1bEpMJFHOonK51PcWLiw,38.5748085,-121.4752973," Mexican, Cocktail Bars"
Noroc Restaurant,5.0,9,Carmichael,CA,PW6Uu1fLU16u8YGWutMnPg,38.65024,-121.32782," Desserts, Salad, Modern European"
Leftys Taproom,4.0,42,Sacramento,CA,n2kXssyJCcdfKhjzrbyPwA,38.57029,-121.4336208," Beer Bar, Barbeque, American (Traditional)"
ReUnion Kitchen and Bar,5.0,5,Sacramento,CA,mXDr_Y-lkNxNCEG7w2QQZQ,38.58232,-121.50477," American (New), Bars, Salad"
Broderick,4.0,1370,West Sacramento,CA,RJZkauJbPcJ9BrNyOLX6Yw,38.58825645192409,-121.51417775305347," Gastropubs, American (New), Burgers"
Mo’Betta finger foods,4.0,185,Sacramento,CA,C7dBdoYMOIJNdT5VVHY1Yw,38.54008,-121.4497," Soul Food, Southern, Comfort Food"
Piatti  - Sacramento,4.0,613,Sacramento,CA,VLvh7A6JcO5QD_Mn1ODxog,38.5749920059867,-121.409904986482," Italian, Pizza, Seafood"
Bonn Lair,4.0,315,Sacramento,CA,rNM690KvJtZJedja3WdpFg,38.5708249,-121.4574433," Pubs, British, Fish & Chips"
Pipo Ramen & Rice,5.0,80,Sacramento,CA,3S1izqC0XTKwKoDHKMOjLA,38.501475120603814,-121.42866026042513," Thai, Noodles, Ramen"
House Kitchen & Bar,4.0,435,Sacramento,CA,ONWC-Z_RuJaRrIjbw-tGGg,38.578981,-121.5006296," American (New), Comfort Food"
The Flame Cafe,4.0,163,Sacramento,CA,DI4X4NijlmrbA_i80QHsbw,38.494761,-121.45672," Hong Kong Style Cafe, Chinese"
Da Fei Ge Restaurant,4.0,58,Sacramento,CA,q8FcxCGMjPvjMVhWybYWMw,38.52339,-121.49721," Chinese, Barbeque"
Heat Shabu Baru,4.5,1216,Sacramento,CA,vY4xVEzF1CyDg-hWbVhoww,38.5614166259766,-121.489898681641," Japanese, Hot Pot, Asian Fusion"
Mendocino Farms,4.5,731,Sacramento,CA,p-fml7Ev1Akl07JHZo17tQ,38.56878770159271,-121.48808397491376," Salad, Sandwiches, Soup"
Eddie's,5.0,1,Sacramento,CA,u2mpr2qWU8u_TiA-6Ge5IA,38.5619423,-121.4930963, Restaurants
Captain Crab,4.0,277,Sacramento,CA,281syabEE_SH5avOA4jSVQ,38.59802,-121.42597," Seafood, American (New), Cajun/Creole"
Cajun Kraken,4.0,84,Sacramento,CA,ivXEGVaaY0uImE8uDHg53Q,38.6078767244505,-121.382624320566," Cajun/Creole, Seafood"
Taqueria La Perla Tapatia,5.0,111,Arden-Arcade,CA,c7yhkbTtbSo1Ueh1sDIGHg,38.61762,-121.39715, Tacos
The Shady Lady Saloon,4.0,1639,Sacramento,CA,Q5XBa3JcmYpJkrm1TEFw4A,38.5699711740017,-121.491445228457," American (New), Bars"
Vine+Grain,4.5,40,Sacramento,CA,1EF_vxsjxbECOT77_q00TQ,38.58124,-121.5017," Wine Bars, Beer Bar, Tapas Bars"
Hella Good,5.0,1,Sacramento,CA,yF4Ie2_f050PnHm3SpE05A,38.49504264177958,-121.4606968003471," Tacos, Desserts"
Man vs Fries,2.0,22,Sacramento,CA,hJhoEzepZEkFa6CGr2XrTQ,38.6081923,-121.4542037," Food Delivery Services, Fast Food, Mexican"
East Patio Mexicano,4.0,83,Sacramento,CA,AnfunPIbFWy7ZAbz-Mwl8w,38.56015,-121.4435, Mexican
Pizzasaurus Rex,4.5,318,Sacramento,CA,Gk_HEV3hnpRFxpySQX4CBA,38.574116,-121.475575," Pizza, Beer, Wine & Spirits"
Maggy’s Tacos,5.0,1,Sacramento,CA,z5uM_cLnVoML4Chm0PCkXw,38.51276281365955,-121.49555617206829," Tacos, Food Stands"
Brasserie Du Monde,4.0,317,Sacramento,CA,UXbpyw9hKCGGp6sUDm0A2w,38.57868,-121.49066," French, Brasseries"
Lil Joe’s,4.0,135,Sacramento,CA,JG7BUnQALK8mt2XP-7O1JQ,38.6076564672754,-121.45565954133849," Diners, Breakfast & Brunch, Steakhouses"
Thai Terrace,4.5,505,Sacramento,CA,IQWloU938ITTIiWdK1giKg,38.5948384,-121.4151151, Thai
Viet Ha Noodles & Grill,4.5,729,Sacramento,CA,Ac65leDZVJtvnK4fv_4yEg,38.55885,-121.48075," Vietnamese, Sandwiches, Chicken Wings"
Sawasdee Thai Cuisine,4.5,2262,Sacramento,CA,T6RjG6q3Mpvls6Mt5ZqRHg,38.576894,-121.481515, Thai
Aura,4.0,674,Sacramento,CA,pVZ4_LrrRCRg_vpXGPUH4Q,38.5822601318359,-121.486167907715," Japanese, Korean"
Revolution Winery & Kitchen,4.0,603,Sacramento,CA,P-3nP8HOK3Eb_ghAlzlRSQ,38.5637815,-121.4725591," Vegan, American (New), Wine Bars"
The Cheesecake Factory - Sacramento,3.5,1929,Sacramento,CA,J3o9_kHLCxct50NrK2pf8w,38.5981168,-121.4226717," Desserts, American (Traditional)"
TableVine,4.5,324,Sacramento,CA,GQ8C3wLm52Uc6pcKp5SmOA,38.57301,-121.49019," Wine Bars, American (New), Seafood"
Roxie Deli and Barbeque - East Sac & Downtown,4.5,930,Sacramento,CA,VeZbYR7wmU56t9uXlkD7qw,38.579207,-121.457288," Delis, Barbeque, Caterers"
Hao Bao Dumplings,4.0,440,Sacramento,CA,n7zObslVoBsLEgfiIo3SdA,38.502882,-121.431067," Chinese, Noodles, Soup"
Guy Fieri's Flavortown Kitchen,2.5,15,Sacramento,CA,ploYfMm-2PQCCIc8AnH-iA,38.589229583740234,-121.40423583984375," Food Delivery Services, Burgers, Chicken Wings"
The Mill,4.5,86,Sacramento,CA,4Wypy2T2mWRNpNiuB3r2-w,38.55657,-121.42668," Coffee & Tea, Cafes, Coffee Roasteries"
Zinfandel Grille,4.0,665,Sacramento,CA,ttPtqLjSG7JZbEPUC9V4VA,38.57387,-121.40674," American (New), Italian"
Café Europa,4.5,656,Sacramento,CA,7SV-8egFuRSnIFI_aQ4FUw,38.5936422891047,-121.41604004841, Greek
Casa Tulum,4.5,109,Sacramento,CA,eNpXGX9mctUc0Xx2WypgrA,38.56245,-121.46998," Mexican, Desserts, Seafood"
Poke Noke,4.0,464,Sacramento,CA,fOOZPyvTdbVFAPRKvch7QQ,38.5740130061761,-121.412990614772," Poke, Hawaiian"
Koshi Ramen Bar,4.5,552,Sacramento,CA,q4TBKXWC2giXtVs7PVMeSw,38.634,-121.50325, Ramen
Tasty Pot,4.0,63,Sacramento,CA,6pHeTBUY4vcqHmvfpWpTig,38.65639964315548,-121.52271993551301," Hot Pot, Bubble Tea, Taiwanese"
Hao Bao Dumplings,4.0,146,Sacramento,CA,8YK0Jr_Gt01YMNPUEDU3FA,38.57913,-121.4931," Noodles, Soup, Chinese"
Temple Garden,4.0,452,Sacramento,CA,RtXRuLDxNRX6yYHg1CkRUA,38.54699,-121.43877," Chinese, Seafood, Soup"
Dawson's,4.0,383,Sacramento,CA,2tO6lf3-Tg-rcdA7fHzR2A,38.5774241407752,-121.491341648163," Steakhouses, American (Traditional), Seafood"
Oak Park Brewing,4.5,233,Sacramento,CA,Yuuhbb5PX6yHQkdcTeZcuw,38.55065,-121.46809," Burgers, Breweries, Pubs"
Gaspachos 2.0,4.5,32,Arden-Arcade,CA,HjdA_hf6IvOjJY0ZycahSA,38.5938,-121.41965, Mexican
Dubplate Kitchen & Jamaican Cuisine,4.0,320,Sacramento,CA,9GdoIcWOXwsUEfWghw_mSQ,38.61095,-121.3846," Caribbean, Halal"
Bonchon,3.5,207,Sacramento,CA,3zaZCG8WTPMP2iVxBImqyQ,38.593987,-121.41912," Chicken Shop, Asian Fusion, Korean"
Cuckoos Grill,5.0,49,Sacramento,CA,M59JZKgxJ-yx3XouVBua-A,38.6089,-121.47623," Mediterranean, Halal, Mexican"
Drunken Noodle - Midtown,4.5,617,Sacramento,CA,OY7jhBf0wqSVE_x-9FYKlg,38.5747043,-121.4729807," Thai, Noodles, Vegan"
Skip's Kitchen,4.5,1624,Carmichael,CA,sZbfGi8_x8i_0b5BHR0zPg,38.6104354858398,-121.354400634766," Burgers, Sandwiches, American (Traditional)"
Wing's Restaurant,4.0,160,Sacramento,CA,D-Ez3Cxqb5o4rpoGOvjVFA,38.5708249,-121.4574367, Chinese
Portu-Goal Street Food,4.5,45,Sacramento,CA,nfyn9otiNFGWwWUVlDEFEg,38.5794410705566,-121.490852355957," Food Trucks, Portuguese, Mediterranean"
3 Hermanas,4.0,178,Sacramento,CA,JFycb2qcaH6Zdi0oepFIjw,38.571968,-121.4627653, Mexican
Benaares,4.5,76,Sacramento,CA,IUZJquteL_MyfZZtH2zoOA,38.65569,-121.50352," Indian, Halal"
Gyro 2 Go,4.5,87,Sacramento,CA,vFetGzFylf3-yzSiur1wsw,38.5632999153479,-121.424036603427, Halal
Cracker Barrel Old Country Store,2.5,1147,Sacramento,CA,Lb17DlmxwDOpOz0fpS8frw,38.58393465121005,-121.41451820968962," Breakfast & Brunch, American (Traditional), Southern"
T & Z Chinese Restaurant,4.5,481,Sacramento,CA,uSh45fmNiQz7x4l-zF0ixA,38.6129471144324,-121.519422308013, Chinese
Flaming Grill Cafe,4.5,157,Sacramento,CA,dm6SzBdIP9oJ5eOiiAUwHQ,38.608685241119716,-121.38074795598666," Burgers, Beer Bar"
Hop Gardens Taproom,4.5,219,Sacramento,CA,VMzhYtUaeBswzmhCZzyF3Q,38.55184,-121.47619," Beer Gardens, Beer Bar, Pizza"
Faria Bakery,4.5,301,Sacramento,CA,0CWZ60MOxV7fleDjmnZ2ig,38.5521157,-121.4686711," Bakeries, Coffee & Tea, Sandwiches"
La Venadita,3.5,339,Sacramento,CA,GTkJltHh2dMB9pdy31wbrQ,38.5517320698338,-121.468193420628," Mexican, Breakfast & Brunch, Cocktail Bars"
Thai Farm House BBQ and Bistro,4.5,619,Sacramento,CA,3JCQ-FrQy1QCZS3lcjFIWA,38.56359,-121.49873, Thai
Thai Street Bistro,4.0,81,Sacramento,CA,e05qiRkhKinPCcKEc5FGuA,38.546522,-121.428356, Thai
Southpaw Sushi,4.5,256,Sacramento,CA,oIvAVr18QtylsNH48HjDhg,38.60716,-121.45619, Sushi Bars
The Golden Bear,4.0,699,Sacramento,CA,Ym-u-zwg5l8x8Hzu7Yn44g,38.574275,-121.4759514," Bars, American (Traditional), Sandwiches"
Mas Taco Bar,4.0,432,Sacramento,CA,CnPOpYItQgBxqUHkuBaEvQ,38.57482,-121.38148," Tacos, Bars, Breakfast & Brunch"
Noodles To Thai For,4.5,302,Sacramento,CA,nF4Y9u0ARULiD6RMDgtJRw,38.55556696712133,-121.48286591463638," Thai, Noodles, Soup"
O-Toro Midtown,4.0,345,Sacramento,CA,Q5L2pO0okb4Ba_LbSwq5jQ,38.5762975,-121.4779279," Sushi Bars, Noodles, Ramen"
Paragary's,3.5,814,Sacramento,CA,B2HhpQLdI8z0zpRhhipRDA,38.5691261291504,-121.470970153809, American (New)
Nash & Proper HQ,3.5,39,Sacramento,CA,bBJzEy3_Bf9CUdgTbvfRwA,38.626284,-121.474667," Food Trucks, American (Traditional), Chicken Wings"
El Rincon Mexican Restaurant,4.5,97,Sacramento,CA,woIyJFORXb7LAY6sN78qbA,38.56161,-121.47036, Mexican
Frank Fat's,4.0,855,Sacramento,CA,gYogsRwJcr8onx7-dzAjvQ,38.5784,-121.49684, Chinese
Rio City Café,3.5,1363,Sacramento,CA,VOMhqVkuHfVOAJgC8O82mw,38.5817604381394,-121.506794349213," American (New), Seafood, Cocktail Bars"
Fanny Ann's Saloon,3.5,635,Sacramento,CA,NwVRVLaXfImKD7h2Rysm6Q,38.58231,-121.5042," American (Traditional), Burgers, Bars"
Railroad Fish & Chips,4.0,448,Sacramento,CA,BJJOSiXigLXN7kcAf-6VCQ,38.5821769,-121.506265," Seafood, Burgers, Fast Food"
Mosaeic,4.5,221,Sacramento,CA,c74k3gO4vdzG6AYGfH_4yQ,38.591507,-121.401935, Mediterranean
Sae Jong Teriyaki,4.0,197,Sacramento,CA,EJNUxuxTZI0pXApQLEBYYw,38.5474270238292,-121.39862537384," Korean, Japanese"
Tequila Museo Mayahuel,4.0,1417,Sacramento,CA,U_M9Z3e0CXgq4BG2qOwlCA,38.57824,-121.49083," Mexican, Bars"
Dumpling & Tea House,4.0,333,Sacramento,CA,KsEdRmknS7d2enKTUzub3g,38.550301,-121.489405," Taiwanese, Coffee & Tea"
Cafe Bernardo At Pavilions,3.5,433,Sacramento,CA,Xz-Y8hYjd-GwAPd6A5eZqg,38.5748952966843,-121.411105692387," American (New), Coffee & Tea"
Mikuni Japanese Restaurant & Sushi Bar,4.0,958,Sacramento,CA,P1yW9yULCnsQzQBg--HeGw,38.599211441166645,-121.42401900361973," Sushi Bars, Japanese, Seafood"
Jimmy's Peruvian & Mexican Restaurant,4.0,146,Sacramento,CA,2PCFKRxMtFFuY72Zm04DTQ,38.6332834,-121.3926382," Peruvian, Mexican"
The Mill,4.5,449,Sacramento,CA,CjdfqvmEIvKMJRZsnTRtUw,38.5783478913717,-121.48103417555," Coffee & Tea, Waffles, Cafes"
Casablanca Moroccan Restaurant,4.5,576,Sacramento,CA,bUYVlTyeIJFkfTg5fQ8Zcg,38.57403,-121.38213, Moroccan
Kiki's Chicken Place,4.0,424,Sacramento,CA,q7IMqJlcxoL0mnSK5qyc-A,38.610281,-121.477149," Chicken Wings, Waffles"
Chando's Tacos,4.0,2326,Sacramento,CA,WEo9LlR_SD_z_JBHhFhBug,38.60658,-121.44704," Mexican, Food Trucks"
"Buckhorn BBQ + Grill, Sacramento UV",3.5,332,Sacramento,CA,TCyoV3s-RENvKmNEqaV4lw,38.57308430000208,-121.41289922886254," Barbeque, Burgers, Salad"
Algo Bueno,4.5,62,Sacramento,CA,F8tKDG6HnWSHYuqLoLVPpw,38.61912,-121.4748," Tacos, Sports Bars, Beer Bar"
Gen Korean BBQ House,3.5,909,Sacramento,CA,Vl_b__OW1kgAZx1ZeHD-mQ,38.601559,-121.427437," Barbeque, Korean"
Oz Korean BBQ - Sacramento,4.0,3210,Sacramento,CA,ZH6Tj2DY_ARtN4OZQbCB8Q,38.56349,-121.33496," Korean, Barbeque, Cocktail Bars"
Jimmy's Soul Food & Hmong Cuisine,3.0,78,Sacramento,CA,HWszZ4wfLQY3jnreH2Qf-A,38.6368,-121.43923," Soul Food, Delis, Grocery"
Punch Bowl Social Sacramento,3.5,1361,Sacramento,CA,dYoQ6qY7GA4xCQ8vudlOhQ,38.58162,-121.499571," Gastropubs, Eatertainment, Breakfast & Brunch"
Juno's Kitchen & Delicatessen,4.5,457,Sacramento,CA,JQzTbvem4vJUm02wduNJ1g,38.5707359,-121.4570847," Delis, Sandwiches"
Flatstick Pub,4.5,361,Sacramento,CA,8wIgjrLOlUtfHUNsSSwsxw,38.58027255706385,-121.498368," Pubs, Mexican, Mini Golf"
Mamu's Kitchen,5.0,1,Sacramento,CA,zihXvUuUbsRMmQCKRmRkxA,38.61465,-121.51391," Pakistani, Indian"
Dona Mari Cocinita,4.0,233,Sacramento,CA,ykE1zEvm6OaxfuWUYS3Zlw,38.51062,-121.46562," Mexican, Food Trucks"
Il Fornaio,4.0,734,Sacramento,CA,fLd-Yeit9HgiI9HBXt-tuA,38.5786274593101,-121.502480504299," Italian, Pizza, Cocktail Bars"
Cafe Bernardo,3.5,96,Sacramento,CA,w2yPvMNv5BnfjGhJJaiWhg,38.570362,-121.471032," Burgers, Pizza, Sandwiches"
Vibe Health Bar,4.5,295,Sacramento,CA,GZxY4OJUwtItUUREsAV3zw,38.5701629394227,-121.444195915828," Juice Bars & Smoothies, Wraps, Sandwiches"
The Melting Pot,4.0,890,Sacramento,CA,ZnR0H5DoOkskQGeFRcQFBQ,38.5802540928125,-121.485838070512, Fondue
Sibling by Pushkin’s,4.0,1016,Sacramento,CA,UICE86r2BW4KZAWVM-dwCQ,38.5739230989592,-121.483376137912," Breakfast & Brunch, Gluten-Free, Coffee & Tea"
Bryte Way Market,3.5,6,West Sacramento,CA,wiEXKt2egihCB3vmGttqNA,38.595213,-121.541103," Grocery, Delis"
Federalist Public House & Beer Garden,4.0,713,Sacramento,CA,lnfPDLCMlSrxtNymvaDTvg,38.5726328040489,-121.480964180592," Pizza, Beer Bar"
Cousins Maine Lobster - Sacramento,4.0,455,Sacramento,CA,m4r2Cms0xbz5II8W6CS1gA,38.57621,-121.48323," Seafood, Food Trucks"
58 Degrees & Holding,4.0,761,Sacramento,CA,b9lqFeFMrTT7i4X5BC8ktw,38.5745789,-121.4837689," Wine Bars, American (New)"
Saigon Corner,4.5,318,Sacramento,CA,B_ApZhfNGGhtnApQdqxxzg,38.61364,-121.49712," Sandwiches, Vietnamese, Bubble Tea"
Shake Shack Ice Blocks,3.0,466,Sacramento,CA,9GhIDT1D_8-0ZxKDIB2WpA,38.568644157381605,-121.4872297948989," Burgers, Fast Food"
Fire Wings - Midtown,4.0,83,Sacramento,CA,ZQcCIm_A2jnPXIcmadKVmg,38.570553,-121.4903145," Chicken Wings, Fast Food, Salad"
Tiger Restaurant & Lounge,3.5,242,Sacramento,CA,UcyCCoI1WVzuqHHaYt6LNw,38.5799003028094,-121.497269847885," Bars, American (New), Venues & Event Spaces"
Jannoi's App-Khao Papaya & Noodle Shack,4.5,211,Sacramento,CA,HtaQJmzgQYju4pkT_McPzQ,38.63674167,-121.38162333," Thai, Laotian"
Cookie's Drive In,4.0,268,Sacramento,CA,xe04IgEekZrqBH-aierPdw,38.56697,-121.4333," Burgers, Hot Dogs, Sandwiches"
Mikuni Japanese Restaurant & Sushi Bar,4.0,2229,Sacramento,CA,-MGdNbLBtroLadM_REiFsQ,38.577766,-121.485648," Japanese, Sushi Bars, Seafood"
Tony’s Tacos,4.5,32,Sacramento,CA,7ey8SbDGpxXnNTPVLwmePA,38.50988,-121.39016, Tacos
GREEK FOOD IMPORTS Market-Cafe,4.5,356,Sacramento,CA,NegyV1ZmJzl3Qt28F2ZUoQ,38.576833,-121.402028," Greek, Mediterranean, Specialty Food"
Tori's Place,4.5,485,Sacramento,CA,z1H2pkifv7xv7Segm1ajww,38.63667926977077,-121.43213406134525, Soul Food
Hoppy's Railyard Kitchen & Hopgarden,3.0,327,Sacramento,CA,zWxSEAHb-PUfjLm6Wv_5Mw,38.5825828,-121.5046589," American (New), Brewpubs"
Majka Pizzeria & Bakery,4.5,97,Sacramento,CA,6WaPTwOTVKkhwIaJPsCeUA,38.5706856236766,-121.490005470571," Pizza, Salad"
Dumpling's Kiosk,4.5,3,Sacramento,CA,bg__LMT6VOv0VNLfK-gzwg,38.5748557170393,-121.480691581964," Farmers Market, Taiwanese, Food Stands"
Grange Restaurant,4.0,1051,Sacramento,CA,dczzfREOUww7sVrQJR18Wg,38.58016,-121.493866, American (New)
Harvard Street Bar & Grill,3.0,20,Sacramento,CA,nXiO3y_Rx1x4M0jnvUFdQw,38.60683737040097,-121.43371063862139," Bars, American (Traditional)"
Zocalo - Midtown,4.0,2429,Sacramento,CA,S-97jWjeeVnKsyoHMbeL0A,38.57433,-121.48351," Mexican, Breakfast & Brunch, Latin American"
Chef Bo,4.0,422,Sacramento,CA,AmMdJ61S2yljki10d5EsTA,38.573623,-121.410413, Chinese
Epicure,4.0,10,Sacramento,CA,ixv1Hi-bHAV6c9yFDN_vDw,38.559241,-121.422397," American (Traditional), Salad, Sandwiches"
Sushi Hook,3.5,1557,Sacramento,CA,kSuXmvIkueTSKJlNMzLkOw,38.579929,-121.41613," Sushi Bars, Japanese"
Chicken N Waffles,3.5,924,Sacramento,CA,YifT9cYcVs4kzPtP1mlOjw,38.654634875469,-121.528039611876," Southern, American (Traditional), Halal"
Tokyo Steakhouse,3.5,894,Sacramento,CA,Q4yRI9o1tizjx4iYDtcA0g,38.641313,-121.502049," Sushi Bars, Steakhouses, Teppanyaki"
Tasty Hawaiian BBQ,4.5,218,Sacramento,CA,iWmSR8QW4FbwW0nVk3P0Ow,38.608725,-121.4757149, Hawaiian
Scott's Seafood Grill and Bar,3.5,1322,Sacramento,CA,poc-gzcNWpd6dfthGkgxeQ,38.534362,-121.518102," Seafood, Bars, Breakfast & Brunch"
Coriander Vietnamese Restaurant,4.0,491,Sacramento,CA,VEIfk-VTvezetAE0eVsvMQ,38.56293161073869,-121.46927218834317, Vietnamese
Midtown Spirits,4.5,153,Sacramento,CA,NOTSPVmBhzalCKx7OlTfow,38.568828,-121.484492," Bars, American (Traditional), Distilleries"
Anthony's Italian Cuisine,4.0,525,Sacramento,CA,LiGK3zAv0VSjVCNolGxXAA,38.611899,-121.495741," Italian, Pizza"
Gourmet Choice Cafe,4.5,3,Sacramento,CA,fEoCt8Tb_IfiAeNBt21Dyw,,, Cafes
Chando’s Tacos,3.0,87,Sacramento,CA,rQaH3Jr6BxFhX5pXa6W6_w,38.564075,-121.43409833, Mexican
Bodega Kitchen & Cocktails,4.5,34,Sacramento,CA,AldLqiqfQjFtlCeBoItbOA,38.50995241273357,-121.54087362622263," Caribbean, Cocktail Bars"
